date,open_interest,funding_rate
2026-08-19 10:00:00+00:00,9060378.03,9.206e-05
2026-08-19 11:00:00+00:00,9057603.72,9.206e-05
2026-08-19 12:00:00+00:00,9063735.83,9.206e-05
2026-08-19 13:00:00+00:00,9144257.89,4.058e-05
2026-08-19 14:00:00+00:00,9320394.74,4.058e-05
2026-08-19 15:00:00+00:00,9134257.55,4.058e-05
2026-08-19 16:00:00+00:00,9046493.97,4.058e-05
2026-08-19 17:00:00+00:00,9107248.7,4.058e-05
2026-08-19 18:00:00+00:00,9104352.37,4.058e-05
2026-08-19 19:00:00+00:00,9112995.75,4.058e-05
2026-08-19 20:00:00+00:00,9087728.28,4.058e-05
2026-08-19 21:00:00+00:00,8908185.93,0.0001
2026-08-19 22:00:00+00:00,8646756.12,0.0001
2026-08-19 23:00:00+00:00,8718187.64,0.0001
2026-08-20 00:00:00+00:00,8718897.9,0.0001
2026-08-20 01:00:00+00:00,8712348.2,0.0001
2026-08-20 02:00:00+00:00,8702611.04,0.0001
2026-08-20 03:00:00+00:00,8684603.0,0.0001
2026-08-20 04:00:00+00:00,8608334.16,0.0001
2026-08-20 05:00:00+00:00,8606912.42,0.0001
2026-08-20 06:00:00+00:00,8571232.87,0.0001
2026-08-20 07:00:00+00:00,8431998.16,0.0001
2026-08-20 08:00:00+00:00,8370718.07,0.0001
2026-08-20 09:00:00+00:00,8265249.04,0.0001
2026-08-20 10:00:00+00:00,8286317.32,0.0001
2026-08-20 11:00:00+00:00,8305915.0,0.0001
2026-08-20 12:00:00+00:00,8264941.57,0.0001
2026-08-20 13:00:00+00:00,8241561.75,0.0001
2026-08-20 14:00:00+00:00,8216773.02,0.0001
2026-08-20 15:00:00+00:00,8236529.46,0.0001
2026-08-20 16:00:00+00:00,8246789.69,0.0001
2026-08-20 17:00:00+00:00,8206778.68,0.0001
2026-08-20 18:00:00+00:00,8157720.3,0.0001
2026-08-20 19:00:00+00:00,8107879.27,0.0001
2026-08-20 20:00:00+00:00,8102877.18,0.0001
2026-08-20 21:00:00+00:00,8078515.02,0.0001
2026-08-20 22:00:00+00:00,8031989.03,0.0001
2026-08-20 23:00:00+00:00,8043612.22,0.0001
2026-08-21 00:00:00+00:00,8037778.38,0.0001
2026-08-21 01:00:00+00:00,8070870.46,0.0001
2026-08-21 02:00:00+00:00,8089814.17,0.0001
2026-08-21 03:00:00+00:00,8211333.24,0.0001
2026-08-21 04:00:00+00:00,8209372.25,0.0001
2026-08-21 05:00:00+00:00,8247245.14,0.0001
2026-08-21 06:00:00+00:00,8211439.11,0.0001
2026-08-21 07:00:00+00:00,8169233.82,0.0001
2026-08-21 08:00:00+00:00,8142372.72,0.0001
2026-08-21 09:00:00+00:00,8222413.6,0.0001
2026-08-21 10:00:00+00:00,8110947.77,0.0001
2026-08-21 11:00:00+00:00,8156219.61,0.0001
2026-08-21 12:00:00+00:00,8083658.61,0.0001
2026-08-21 13:00:00+00:00,8107065.4,0.0001
2026-08-21 14:00:00+00:00,8131500.27,0.0001
2026-08-21 15:00:00+00:00,8206842.95,0.0001
2026-08-21 16:00:00+00:00,8178204.51,0.0001
2026-08-21 17:00:00+00:00,8161669.07,0.0001
2026-08-21 18:00:00+00:00,8115876.91,0.0001
2026-08-21 19:00:00+00:00,8272814.46,0.0001
2026-08-21 20:00:00+00:00,8190166.7,0.0001
2026-08-21 21:00:00+00:00,8194387.24,0.0001
2026-08-21 22:00:00+00:00,8266197.6,0.0001
2026-08-21 23:00:00+00:00,8152308.43,0.0001
2026-08-22 00:00:00+00:00,8096665.65,0.0001
2026-08-22 01:00:00+00:00,8146491.86,0.0001
2026-08-22 02:00:00+00:00,8145374.18,0.0001
2026-08-22 03:00:00+00:00,8294284.32,0.0001
2026-08-22 04:00:00+00:00,8377280.72,0.0001
2026-08-22 05:00:00+00:00,8328171.41,0.0001
2026-08-22 06:00:00+00:00,8049482.61,0.0001
2026-08-22 07:00:00+00:00,8074487.71,0.0001
2026-08-22 08:00:00+00:00,8117807.01,0.0001
2026-08-22 09:00:00+00:00,8094839.18,0.0001
2026-08-22 10:00:00+00:00,8113337.84,0.0001
2026-08-22 11:00:00+00:00,8071120.14,0.0001
2026-08-22 12:00:00+00:00,8106195.71,0.0001
2026-08-22 13:00:00+00:00,8068004.54,0.0001
2026-08-22 14:00:00+00:00,8084624.42,0.0001
2026-08-22 15:00:00+00:00,8092763.49,0.0001
2026-08-22 16:00:00+00:00,8076729.21,0.0001
2026-08-22 17:00:00+00:00,8055201.06,0.0001
2026-08-22 18:00:00+00:00,8074808.58,0.0001
2026-08-22 19:00:00+00:00,8070803.09,0.0001
2026-08-22 20:00:00+00:00,8061734.59,0.0001
2026-08-22 21:00:00+00:00,8047730.23,0.0001
2026-08-22 22:00:00+00:00,7998096.24,0.0001
2026-08-22 23:00:00+00:00,8033164.71,0.0001
2026-08-23 00:00:00+00:00,8045753.19,0.0001
2026-08-23 01:00:00+00:00,7755236.1,0.0001
2026-08-23 02:00:00+00:00,7773524.25,0.0001
2026-08-23 03:00:00+00:00,7888879.34,0.0001
2026-08-23 04:00:00+00:00,7812845.51,0.0001
2026-08-23 05:00:00+00:00,7893932.42,0.0001
