,date,priceSol,coin,priceBTC,Coin
799,20/11/2023,56.53383255,solana,37476.95703,bitcoin
800,21/11/2023,52.00047302,solana,35813.8125,bitcoin
801,22/11/2023,57.5885582,solana,37432.33984,bitcoin
802,23/11/2023,56.59936905,solana,37289.62109,bitcoin
803,24/11/2023,56.86643982,solana,37720.28125,bitcoin
804,25/11/2023,58.84648895,solana,37796.79297,bitcoin
805,26/11/2023,57.6427002,solana,37479.12109,bitcoin
806,27/11/2023,55.06462097,solana,37254.16797,bitcoin
807,28/11/2023,58.19437027,solana,37831.08594,bitcoin
808,29/11/2023,59.2501297,solana,37858.49219,bitcoin
809,30/11/2023,59.24162292,solana,37712.74609,bitcoin
810,01/12/2023,59.80399704,solana,38688.75,bitcoin
811,02/12/2023,63.83285904,solana,39476.33203,bitcoin
812,03/12/2023,63.03996658,solana,39978.39063,bitcoin
813,04/12/2023,61.52661514,solana,41980.09766,bitcoin
814,05/12/2023,60.99483109,solana,44080.64844,bitcoin
815,06/12/2023,61.90295792,solana,43746.44531,bitcoin
816,07/12/2023,67.83782959,solana,43292.66406,bitcoin
817,08/12/2023,75.00243378,solana,44166.60156,bitcoin
818,09/12/2023,72.25760651,solana,43725.98438,bitcoin
819,10/12/2023,74.70588684,solana,43779.69922,bitcoin
820,11/12/2023,70.36717224,solana,41243.83203,bitcoin
821,12/12/2023,68.54067993,solana,41450.22266,bitcoin
822,13/12/2023,70.76778412,solana,42890.74219,bitcoin
823,14/12/2023,75.62033081,solana,43023.97266,bitcoin
824,15/12/2023,72.36898804,solana,41929.75781,bitcoin
825,16/12/2023,73.47350311,solana,42240.11719,bitcoin
826,17/12/2023,71.0005188,solana,41364.66406,bitcoin
827,18/12/2023,74.34716034,solana,42623.53906,bitcoin
828,19/12/2023,72.98976898,solana,42270.52734,bitcoin
829,20/12/2023,82.19123077,solana,43652.25,bitcoin
830,21/12/2023,93.85481262,solana,43869.15234,bitcoin
831,22/12/2023,98.00369263,solana,43997.90234,bitcoin
832,23/12/2023,107.5942307,solana,43739.54297,bitcoin
833,24/12/2023,112.4852142,solana,43016.11719,bitcoin
834,25/12/2023,121.1464615,solana,43613.14063,bitcoin
835,26/12/2023,112.6767349,solana,42520.40234,bitcoin
836,27/12/2023,107.0237961,solana,43442.85547,bitcoin
837,28/12/2023,102.1045685,solana,42627.85547,bitcoin
838,29/12/2023,106.3115158,solana,42099.40234,bitcoin
839,30/12/2023,101.8450851,solana,42156.90234,bitcoin
840,31/12/2023,101.5058212,solana,42265.1875,bitcoin
841,01/01/2024,109.5086823,solana,44167.33203,bitcoin
842,02/01/2024,106.6112213,solana,44957.96875,bitcoin
843,03/01/2024,98.59443665,solana,42848.17578,bitcoin
844,04/01/2024,105.0775375,solana,44179.92188,bitcoin
845,05/01/2024,99.97879028,solana,44162.69141,bitcoin
846,06/01/2024,93.85771942,solana,43989.19531,bitcoin
847,07/01/2024,89.2763443,solana,43943.09766,bitcoin
848,08/01/2024,97.79044342,solana,46970.50391,bitcoin
849,09/01/2024,99.40918732,solana,46139.73047,bitcoin
850,10/01/2024,102.03302,solana,46627.77734,bitcoin
851,11/01/2024,99.90943909,solana,46368.58594,bitcoin
852,12/01/2024,91.72090912,solana,42853.16797,bitcoin
853,13/01/2024,95.73004913,solana,42842.38281,bitcoin
854,14/01/2024,94.13314056,solana,41796.26953,bitcoin
855,15/01/2024,94.49022675,solana,42511.96875,bitcoin
856,16/01/2024,97.62691498,solana,43154.94531,bitcoin
857,17/01/2024,102.0635986,solana,42742.65234,bitcoin
858,18/01/2024,94.25095367,solana,41262.05859,bitcoin
859,19/01/2024,93.38616943,solana,41618.40625,bitcoin
860,20/01/2024,92.56983948,solana,41665.58594,bitcoin
861,21/01/2024,90.84843445,solana,41545.78516,bitcoin
862,22/01/2024,83.62281036,solana,39507.36719,bitcoin
863,23/01/2024,84.27450562,solana,39845.55078,bitcoin
864,24/01/2024,88.73200989,solana,40077.07422,bitcoin
865,25/01/2024,86.88921356,solana,39933.80859,bitcoin
866,26/01/2024,92.44236755,solana,41816.87109,bitcoin
867,27/01/2024,94.16321564,solana,42120.05469,bitcoin
868,28/01/2024,95.93798065,solana,42035.59375,bitcoin
869,29/01/2024,101.5666656,solana,43288.24609,bitcoin
870,30/01/2024,101.4729767,solana,42952.60938,bitcoin
871,31/01/2024,97.02870941,solana,42582.60547,bitcoin
872,01/02/2024,97.84669495,solana,43075.77344,bitcoin
873,02/02/2024,100.4405212,solana,43185.85938,bitcoin
874,03/02/2024,97.87998199,solana,42992.25,bitcoin
875,04/02/2024,95.47695923,solana,42583.58203,bitcoin
876,05/02/2024,95.54866028,solana,42658.66797,bitcoin
877,06/02/2024,96.86107635,solana,43084.67188,bitcoin
878,07/02/2024,100.9792786,solana,44318.22266,bitcoin
879,08/02/2024,102.7856369,solana,45301.56641,bitcoin
880,09/02/2024,106.9333344,solana,47147.19922,bitcoin
881,10/02/2024,109.1314697,solana,47771.27734,bitcoin
882,11/02/2024,107.495285,solana,48293.91797,bitcoin
883,12/02/2024,111.9927521,solana,49958.22266,bitcoin
884,13/02/2024,112.5793076,solana,49742.44141,bitcoin
885,14/02/2024,116.976326,solana,51826.69531,bitcoin
886,15/02/2024,113.6994095,solana,51938.55469,bitcoin
887,16/02/2024,110.4459152,solana,52160.20313,bitcoin
888,17/02/2024,108.9840164,solana,51662.99609,bitcoin
889,18/02/2024,112.174675,solana,52122.54688,bitcoin
890,19/02/2024,111.4853287,solana,51779.14453,bitcoin
891,20/02/2024,108.4596405,solana,52284.875,bitcoin
892,21/02/2024,105.1252213,solana,51839.17969,bitcoin
893,22/02/2024,101.6697922,solana,51304.97266,bitcoin
894,23/02/2024,99.95469666,solana,50731.94922,bitcoin
895,24/02/2024,104.133522,solana,51571.10156,bitcoin
896,25/02/2024,103.4534912,solana,51733.23828,bitcoin
897,26/02/2024,109.9185333,solana,54522.40234,bitcoin
898,27/02/2024,108.3880844,solana,57085.37109,bitcoin
899,28/02/2024,118.0522003,solana,62504.78906,bitcoin
900,29/02/2024,125.7115173,solana,61198.38281,bitcoin
901,01/03/2024,129.9904022,solana,62440.63281,bitcoin
902,02/03/2024,129.7001801,solana,62029.84766,bitcoin
903,03/03/2024,130.4508667,solana,63167.37109,bitcoin
904,04/03/2024,133.1945801,solana,68330.41406,bitcoin
905,05/03/2024,125.7067108,solana,63801.19922,bitcoin
906,06/03/2024,130.7420197,solana,66106.80469,bitcoin
907,07/03/2024,143.9778595,solana,66925.48438,bitcoin
908,08/03/2024,145.240036,solana,68300.09375,bitcoin
909,09/03/2024,144.607254,solana,68498.88281,bitcoin
910,10/03/2024,144.5151825,solana,69019.78906,bitcoin
911,11/03/2024,148.7509613,solana,72123.90625,bitcoin
912,12/03/2024,151.0154419,solana,71481.28906,bitcoin
913,13/03/2024,163.8398132,solana,73083.5,bitcoin
914,14/03/2024,176.6797485,solana,71396.59375,bitcoin
915,15/03/2024,182.9646912,solana,69403.77344,bitcoin
916,16/03/2024,181.8803406,solana,65315.11719,bitcoin
917,17/03/2024,202.1235657,solana,68390.625,bitcoin
918,18/03/2024,195.9927521,solana,67548.59375,bitcoin
919,19/03/2024,170.0162811,solana,61912.77344,bitcoin
920,20/03/2024,191.5496216,solana,67913.67188,bitcoin
921,21/03/2024,179.2207489,solana,65491.39063,bitcoin
922,22/03/2024,174.3637085,solana,63778.76172,bitcoin
923,23/03/2024,172.9022522,solana,64062.20313,bitcoin
924,24/03/2024,183.5734558,solana,67234.17188,bitcoin
925,25/03/2024,189.0835419,solana,69958.8125,bitcoin
926,26/03/2024,190.6998596,solana,69987.83594,bitcoin
927,27/03/2024,186.3614655,solana,69455.34375,bitcoin
928,28/03/2024,189.6216278,solana,70744.95313,bitcoin
929,29/03/2024,192.227951,solana,69892.82813,bitcoin
930,30/03/2024,194.3855438,solana,69645.30469,bitcoin
931,31/03/2024,202.8741302,solana,71333.64844,bitcoin
932,01/04/2024,192.5678253,solana,69702.14844,bitcoin
933,02/04/2024,181.1722565,solana,65446.97266,bitcoin
934,03/04/2024,185.2486115,solana,65980.8125,bitcoin
935,04/04/2024,183.9581146,solana,68508.84375,bitcoin
936,05/04/2024,174.5015106,solana,67837.64063,bitcoin
937,06/04/2024,178.9153442,solana,68896.10938,bitcoin
938,07/04/2024,179.6498566,solana,69362.55469,bitcoin
939,08/04/2024,180.7847748,solana,71631.35938,bitcoin
940,09/04/2024,172.41362,solana,69139.01563,bitcoin
941,10/04/2024,173.4373627,solana,70587.88281,bitcoin
942,11/04/2024,172.5763702,solana,70060.60938,bitcoin
943,12/04/2024,153.6354675,solana,67195.86719,bitcoin
944,13/04/2024,139.3416901,solana,63821.47266,bitcoin
945,14/04/2024,151.2849426,solana,65738.72656,bitcoin
946,15/04/2024,138.5086212,solana,63426.21094,bitcoin
947,16/04/2024,136.2793274,solana,63811.86328,bitcoin
948,17/04/2024,131.8661804,solana,61276.69141,bitcoin
949,18/04/2024,142.0823975,solana,63512.75391,bitcoin
950,19/04/2024,142.6804962,solana,63843.57031,bitcoin
951,20/04/2024,151.1335602,solana,64994.44141,bitcoin
952,21/04/2024,148.609314,solana,64926.64453,bitcoin
953,22/04/2024,157.0312195,solana,66837.67969,bitcoin
954,23/04/2024,154.7013092,solana,66407.27344,bitcoin
955,24/04/2024,147.7451477,solana,64276.89844,bitcoin
956,25/04/2024,144.8921204,solana,64481.70703,bitcoin
957,26/04/2024,139.1043396,solana,63755.32031,bitcoin
958,27/04/2024,141.2891693,solana,63419.14063,bitcoin
959,28/04/2024,137.8564148,solana,63113.23047,bitcoin
960,29/04/2024,137.7766571,solana,63841.12109,bitcoin
961,30/04/2024,126.9627075,solana,60636.85547,bitcoin
962,01/05/2024,134.6279755,solana,58254.01172,bitcoin
963,02/05/2024,137.8144836,solana,59123.43359,bitcoin
964,03/05/2024,143.7725525,solana,62889.83594,bitcoin
965,04/05/2024,146.1350555,solana,63891.47266,bitcoin
966,05/05/2024,145.713028,solana,64031.13281,bitcoin
967,06/05/2024,152.8023987,solana,63161.94922,bitcoin
968,07/05/2024,148.1343231,solana,62334.81641,bitcoin
969,08/05/2024,142.2947388,solana,61187.94141,bitcoin
970,09/05/2024,152.8499451,solana,63049.96094,bitcoin
971,10/05/2024,146.2169037,solana,60792.77734,bitcoin
972,11/05/2024,145.3143768,solana,60793.71094,bitcoin
973,12/05/2024,143.520813,solana,61448.39453,bitcoin
974,13/05/2024,147.2823334,solana,62901.44922,bitcoin
975,14/05/2024,142.0303955,solana,61552.78906,bitcoin
976,15/05/2024,158.1868286,solana,66267.49219,bitcoin
977,16/05/2024,159.1164551,solana,65231.58203,bitcoin
978,17/05/2024,169.5305481,solana,67051.875,bitcoin
979,18/05/2024,172.5391388,solana,66940.80469,bitcoin
980,19/05/2024,170.0913544,solana,66278.36719,bitcoin
981,20/05/2024,186.5204926,solana,71448.19531,bitcoin
982,21/05/2024,178.1161499,solana,70136.53125,bitcoin
983,22/05/2024,176.8607788,solana,69122.33594,bitcoin
984,23/05/2024,175.9857788,solana,67929.5625,bitcoin
985,24/05/2024,167.7969208,solana,68526.10156,bitcoin
986,25/05/2024,168.4376373,solana,69265.94531,bitcoin
987,26/05/2024,163.3509064,solana,68518.09375,bitcoin
988,27/05/2024,169.9961395,solana,69394.55469,bitcoin
989,28/05/2024,168.6508484,solana,68296.21875,bitcoin
990,29/05/2024,168.0726776,solana,67578.09375,bitcoin
991,30/05/2024,166.976532,solana,68364.99219,bitcoin
992,31/05/2024,165.6377106,solana,67491.41406,bitcoin
993,01/06/2024,166.0306702,solana,67706.9375,bitcoin
994,02/06/2024,163.2499084,solana,67751.60156,bitcoin
995,03/06/2024,164.9234619,solana,68804.78125,bitcoin
996,04/06/2024,171.8019257,solana,70567.76563,bitcoin
997,05/06/2024,173.4829102,solana,71082.82031,bitcoin
998,06/06/2024,170.0162201,solana,70757.16406,bitcoin
999,07/06/2024,162.5070496,solana,69342.58594,bitcoin
1000,08/06/2024,157.9689026,solana,69305.77344,bitcoin
1001,09/06/2024,162.0836029,solana,69647.99219,bitcoin
1002,10/06/2024,158.9280243,solana,69512.28125,bitcoin
1003,11/06/2024,149.4289856,solana,67332.03125,bitcoin
1004,12/06/2024,155.1775665,solana,68241.1875,bitcoin
1005,13/06/2024,147.3144226,solana,66756.39844,bitcoin
1006,14/06/2024,143.0944366,solana,66011.09375,bitcoin
1007,15/06/2024,145.4122162,solana,66191,bitcoin
1008,16/06/2024,151.1255035,solana,66639.04688,bitcoin
1009,17/06/2024,143.3342743,solana,66490.29688,bitcoin
1010,18/06/2024,137.5039978,solana,65140.74609,bitcoin
1011,19/06/2024,135.6096039,solana,64960.29688,bitcoin
1012,20/06/2024,133.4729614,solana,64828.65625,bitcoin
1013,21/06/2024,134.5883026,solana,64096.19922,bitcoin
1014,22/06/2024,133.6702423,solana,64252.57813,bitcoin
1015,23/06/2024,128.5904236,solana,63180.79688,bitcoin
1016,24/06/2024,132.241394,solana,60277.41406,bitcoin
1017,25/06/2024,136.5592041,solana,61804.64063,bitcoin
1018,26/06/2024,136.6091461,solana,60811.27734,bitcoin
1019,27/06/2024,149.4483795,solana,61604.80078,bitcoin
1020,28/06/2024,139.7033997,solana,60320.13672,bitcoin
1021,29/06/2024,140.0101471,solana,60887.37891,bitcoin
1022,30/06/2024,146.4924927,solana,62678.29297,bitcoin
1023,01/07/2024,146.5950623,solana,62851.98047,bitcoin
1024,02/07/2024,153.7004852,solana,62029.01563,bitcoin
1025,03/07/2024,140.7314148,solana,60173.92188,bitcoin
1026,04/07/2024,127.5508194,solana,56977.70313,bitcoin
1027,05/07/2024,134.369339,solana,56662.375,bitcoin
1028,06/07/2024,143.2411804,solana,58303.53906,bitcoin
1029,07/07/2024,131.7740936,solana,55849.10938,bitcoin
1030,08/07/2024,139.4636993,solana,56705.09766,bitcoin
1031,09/07/2024,141.3484497,solana,58009.22656,bitcoin
1032,10/07/2024,141.9747925,solana,57742.49609,bitcoin
1033,11/07/2024,135.8832245,solana,57344.91406,bitcoin
1034,12/07/2024,139.5280151,solana,57899.46484,bitcoin
1035,13/07/2024,141.9249725,solana,59231.95313,bitcoin
1036,14/07/2024,147.6223145,solana,60787.79297,bitcoin
1037,15/07/2024,159.9339752,solana,64870.15234,bitcoin
1038,16/07/2024,160.5518799,solana,65097.14844,bitcoin
1039,17/07/2024,155.5841064,solana,64118.79297,bitcoin
1040,18/07/2024,159.0724182,solana,63974.06641,bitcoin
1041,19/07/2024,169.1858673,solana,66710.15625,bitcoin
1042,20/07/2024,173.8917847,solana,67163.64844,bitcoin
1043,21/07/2024,184.5416107,solana,68154.52344,bitcoin
1044,22/07/2024,178.9782867,solana,67585.25,bitcoin
1045,23/07/2024,172.7575684,solana,65927.67188,bitcoin
1046,24/07/2024,178.0323029,solana,65372.13281,bitcoin
1047,25/07/2024,171.9630737,solana,65777.22656,bitcoin
1048,26/07/2024,183.1367188,solana,67912.0625,bitcoin
1049,27/07/2024,184.0854034,solana,67813.33594,bitcoin
1050,28/07/2024,184.8860779,solana,68255.86719,bitcoin
1051,29/07/2024,182.7805939,solana,66819.91406,bitcoin
1052,30/07/2024,179.107193,solana,66201.01563,bitcoin
1053,31/07/2024,171.8261566,solana,64619.25,bitcoin
1054,01/08/2024,167.6721191,solana,65357.5,bitcoin
1055,02/08/2024,152.6382294,solana,61415.06641,bitcoin
1056,03/08/2024,142.9219971,solana,60680.09375,bitcoin
1057,04/08/2024,138.0550842,solana,58116.97656,bitcoin
1058,05/08/2024,129.8643036,solana,53991.45703,bitcoin
1059,06/08/2024,144.0903625,solana,56034.31641,bitcoin
1060,07/08/2024,144.6320953,solana,55027.46094,bitcoin
1061,08/08/2024,162.9307404,solana,61710.13672,bitcoin
1062,09/08/2024,156.4572144,solana,60880.11328,bitcoin
1063,10/08/2024,153.9591675,solana,60945.8125,bitcoin
1064,11/08/2024,141.5268555,solana,58719.48438,bitcoin
1065,12/08/2024,146.4542389,solana,59354.51563,bitcoin
1066,13/08/2024,146.7126923,solana,60609.56641,bitcoin
1067,14/08/2024,143.9234619,solana,58737.26953,bitcoin
1068,15/08/2024,142.7458191,solana,57560.09766,bitcoin
1069,16/08/2024,139.3305664,solana,58894.10547,bitcoin
1070,17/08/2024,141.7985077,solana,59478.97266,bitcoin
1071,18/08/2024,142.5868835,solana,58483.96484,bitcoin
1072,19/08/2024,144.343689,solana,59493.45313,bitcoin
1073,20/08/2024,143.1677399,solana,59012.79297,bitcoin
1074,21/08/2024,142.70961,solana,61175.19141,bitcoin
1075,22/08/2024,143.2579346,solana,60381.91406,bitcoin
1076,23/08/2024,153.1070862,solana,64094.35547,bitcoin
1077,24/08/2024,160.7317505,solana,64178.99219,bitcoin
1078,25/08/2024,158.9091187,solana,64333.54297,bitcoin
1079,26/08/2024,157.2368774,solana,62880.66016,bitcoin
1080,27/08/2024,146.8970947,solana,59504.13281,bitcoin
1081,28/08/2024,143.8913879,solana,59027.625,bitcoin
1082,29/08/2024,140.0540314,solana,59388.17969,bitcoin
1083,30/08/2024,138.0999908,solana,59119.47656,bitcoin
1084,31/08/2024,135.3742523,solana,58969.89844,bitcoin
1085,01/09/2024,128.6905518,solana,57325.48828,bitcoin
1086,02/09/2024,135.0023651,solana,59112.48047,bitcoin
1087,03/09/2024,127.5775833,solana,57431.02344,bitcoin
1088,04/09/2024,133.6039124,solana,57971.53906,bitcoin
1089,05/09/2024,129.328949,solana,56160.48828,bitcoin
1090,06/09/2024,124.9900742,solana,53948.75391,bitcoin
1091,07/09/2024,127.7215652,solana,54139.6875,bitcoin
1092,08/09/2024,129.9895172,solana,54841.56641,bitcoin
1093,09/09/2024,135.0256195,solana,57019.53516,bitcoin
1094,10/09/2024,135.6352234,solana,57648.71094,bitcoin
1095,11/09/2024,132.4973907,solana,57343.17188,bitcoin
1096,12/09/2024,136.1419067,solana,58127.01172,bitcoin
1097,13/09/2024,139.1005402,solana,60571.30078,bitcoin
1098,14/09/2024,137.1797791,solana,60005.12109,bitcoin
1099,15/09/2024,131.4993896,solana,59182.83594,bitcoin
1100,16/09/2024,131.4725952,solana,58192.50781,bitcoin
1101,17/09/2024,131.5370789,solana,60308.53906,bitcoin
1102,18/09/2024,133.9918518,solana,61649.67969,bitcoin
1103,19/09/2024,142.8362732,solana,62940.45703,bitcoin
1104,20/09/2024,146.566803,solana,63192.97656,bitcoin
1105,21/09/2024,149.5270386,solana,63394.83984,bitcoin
1106,22/09/2024,144.8036499,solana,63648.71094,bitcoin
1107,23/09/2024,144.8149872,solana,63329.80078,bitcoin
1108,24/09/2024,152.8921509,solana,64301.96875,bitcoin
1109,25/09/2024,148.0234222,solana,63143.14453,bitcoin
1110,26/09/2024,155.5760956,solana,65181.01953,bitcoin
1111,27/09/2024,157.749939,solana,65790.66406,bitcoin
1112,28/09/2024,156.9124298,solana,65887.64844,bitcoin
1113,29/09/2024,158.6291656,solana,65635.30469,bitcoin
1114,30/09/2024,152.6184692,solana,63329.5,bitcoin
1115,01/10/2024,145.2898865,solana,60837.00781,bitcoin
1116,02/10/2024,140.3855591,solana,60632.78516,bitcoin
1117,03/10/2024,136.7851868,solana,60759.40234,bitcoin
1118,04/10/2024,143.1722717,solana,62067.47656,bitcoin
1119,05/10/2024,142.7117462,solana,62089.94922,bitcoin
1120,06/10/2024,146.4423676,solana,62818.95313,bitcoin
1121,07/10/2024,143.9917908,solana,62236.66016,bitcoin
1122,08/10/2024,143.3944244,solana,62131.96875,bitcoin
1123,09/10/2024,139.3155365,solana,60582.10156,bitcoin
1124,10/10/2024,138.8884125,solana,60274.5,bitcoin
1125,11/10/2024,145.3811493,solana,62445.08984,bitcoin
1126,12/10/2024,146.5002899,solana,63193.02344,bitcoin
1127,13/10/2024,147.5724335,solana,62851.375,bitcoin
1128,14/10/2024,157.4451294,solana,66046.125,bitcoin
1129,15/10/2024,154.7206268,solana,67041.10938,bitcoin
1130,16/10/2024,154.2342224,solana,67612.71875,bitcoin
1131,17/10/2024,150.3160248,solana,67399.83594,bitcoin
1132,18/10/2024,154.9759369,solana,68418.78906,bitcoin
1133,19/10/2024,159.6393585,solana,68362.73438,bitcoin
1134,20/10/2024,166.9398193,solana,69001.70313,bitcoin
1135,21/10/2024,166.2168732,solana,67367.85156,bitcoin
1136,22/10/2024,167.2601471,solana,67361.40625,bitcoin
1137,23/10/2024,170.9324951,solana,66432.19531,bitcoin
1138,24/10/2024,177.1569366,solana,68161.05469,bitcoin
1139,25/10/2024,164.756897,solana,66642.41406,bitcoin
1140,26/10/2024,170.7059631,solana,67014.69531,bitcoin
1141,27/10/2024,176.5491943,solana,67929.29688,bitcoin
1142,28/10/2024,178.1049042,solana,69907.75781,bitcoin
1143,29/10/2024,179.3607483,solana,72720.49219,bitcoin
1144,30/10/2024,174.9249725,solana,72339.53906,bitcoin
1145,31/10/2024,168.4299927,solana,70215.1875,bitcoin
1146,01/11/2024,166.2621307,solana,69482.46875,bitcoin
1147,02/11/2024,166.0103455,solana,69289.27344,bitcoin
1148,03/11/2024,162.5513,solana,68741.11719,bitcoin
1149,04/11/2024,157.7471008,solana,67811.50781,bitcoin
1150,05/11/2024,166.7223969,solana,69359.5625,bitcoin
1151,06/11/2024,186.9547882,solana,75639.07813,bitcoin
1152,07/11/2024,196.3345947,solana,75904.85938,bitcoin
1153,08/11/2024,199.9390106,solana,76545.47656,bitcoin
1154,09/11/2024,200.1949158,solana,76778.86719,bitcoin
1155,10/11/2024,210.6137238,solana,80474.1875,bitcoin
1156,11/11/2024,222.6416779,solana,88701.48438,bitcoin
1157,12/11/2024,212.2318115,solana,87955.8125,bitcoin
1158,13/11/2024,215.1845551,solana,90584.16406,bitcoin
1159,14/11/2024,209.2190704,solana,87250.42969,bitcoin
1160,15/11/2024,218.0949097,solana,91066.00781,bitcoin
1161,16/11/2024,215.8488312,solana,90558.47656,bitcoin
1162,17/11/2024,237.575531,solana,89845.85156,bitcoin
1163,18/11/2024,239.7942505,solana,90542.64063,bitcoin
1164,19/11/2024,238.0975494,solana,92343.78906,bitcoin
1165,20/11/2024,235.4236603,solana,94339.49219,bitcoin
1166,21/11/2024,257.0658875,solana,98504.72656,bitcoin
1167,22/11/2024,256.5186768,solana,98997.66406,bitcoin
1168,23/11/2024,255.1785126,solana,97777.28125,bitcoin
1169,24/11/2024,252.9195251,solana,98013.82031,bitcoin
1170,25/11/2024,234.4466095,solana,93102.29688,bitcoin
1171,26/11/2024,230.9781952,solana,91985.32031,bitcoin
1172,27/11/2024,242.3022156,solana,95962.53125,bitcoin
1173,28/11/2024,237.7640076,solana,95652.46875,bitcoin
1174,29/11/2024,243.5494995,solana,97461.52344,bitcoin
1175,30/11/2024,237.7437439,solana,96449.05469,bitcoin
1176,01/12/2024,237.069931,solana,97279.78906,bitcoin
1177,02/12/2024,225.7561951,solana,95865.30469,bitcoin
1178,03/12/2024,234.2003174,solana,96002.16406,bitcoin
1179,04/12/2024,229.1192932,solana,98768.53125,bitcoin
1180,05/12/2024,233.998703,solana,96593.57031,bitcoin
1181,06/12/2024,237.0510712,solana,99920.71094,bitcoin
1182,07/12/2024,238.5479584,solana,99923.33594,bitcoin
1183,08/12/2024,236.6723328,solana,101236.0156,bitcoin
1184,09/12/2024,217.3414612,solana,97432.71875,bitcoin
1185,10/12/2024,213.8246155,solana,96675.42969,bitcoin
1186,11/12/2024,227.4468384,solana,101173.0313,bitcoin
1187,12/12/2024,227.0267181,solana,100043,bitcoin
1188,13/12/2024,224.8372955,solana,101459.2578,bitcoin
1189,14/12/2024,219.8407593,solana,101372.9688,bitcoin
1190,15/12/2024,223.6576691,solana,104298.6953,bitcoin
1191,16/12/2024,216.3349609,solana,106029.7188,bitcoin
1192,17/12/2024,222.8167267,solana,106140.6016,bitcoin
1193,18/12/2024,206.3817444,solana,100041.5391,bitcoin
1194,19/12/2024,194.2845154,solana,97490.95313,bitcoin
1195,20/12/2024,194.2081757,solana,97755.92969,bitcoin
1196,21/12/2024,181.3014526,solana,97224.72656,bitcoin
1197,22/12/2024,180.1689148,solana,95104.9375,bitcoin
1198,23/12/2024,189.7536926,solana,94686.24219,bitcoin
1199,24/12/2024,196.9890289,solana,98676.09375,bitcoin
1200,25/12/2024,197.4790802,solana,99299.19531,bitcoin
1201,26/12/2024,188.2181091,solana,95795.51563,bitcoin
1202,27/12/2024,183.828476,solana,94164.85938,bitcoin
1203,28/12/2024,195.0135345,solana,95163.92969,bitcoin
1204,29/12/2024,189.7442627,solana,93530.22656,bitcoin
1205,30/12/2024,191.0280457,solana,92643.21094,bitcoin
1206,31/12/2024,189.2644806,solana,93429.20313,bitcoin
1207,01/01/2025,193.8737335,solana,94419.75781,bitcoin
1208,02/01/2025,207.7670441,solana,96886.875,bitcoin
1209,03/01/2025,217.7473297,solana,98107.42969,bitcoin
1210,04/01/2025,216.6229248,solana,98236.22656,bitcoin
1211,05/01/2025,213.393631,solana,98314.96094,bitcoin
1212,06/01/2025,218.7231293,solana,102078.0859,bitcoin
1213,07/01/2025,202.2302551,solana,96922.70313,bitcoin
1214,08/01/2025,197.5590515,solana,95043.52344,bitcoin
1215,09/01/2025,185.0252838,solana,92484.03906,bitcoin
1216,10/01/2025,187.5791779,solana,94701.45313,bitcoin
1217,11/01/2025,187.9955139,solana,94566.59375,bitcoin
1218,12/01/2025,188.560379,solana,94488.4375,bitcoin
1219,13/01/2025,182.8353577,solana,94516.52344,bitcoin
1220,14/01/2025,187.4985962,solana,96534.04688,bitcoin
1221,15/01/2025,205.9113464,solana,100504.4922,bitcoin
1222,16/01/2025,211.2278442,solana,99756.90625,bitcoin
1223,17/01/2025,219.6216125,solana,104462.0391,bitcoin
1224,18/01/2025,261.869751,solana,104408.0703,bitcoin
1225,19/01/2025,250.5863647,solana,101089.6094,bitcoin
1226,20/01/2025,242.2502289,solana,102016.6641,bitcoin
1227,21/01/2025,250.4137878,solana,106146.2656,bitcoin
1228,22/01/2025,257.2373657,solana,103653.0703,bitcoin
1229,23/01/2025,253.4552002,solana,103960.1719,bitcoin
1230,24/01/2025,253.3612213,solana,104819.4844,bitcoin
1231,25/01/2025,256.0735779,solana,104714.6484,bitcoin
1232,26/01/2025,240.8834534,solana,102682.5,bitcoin
1233,27/01/2025,235.0744476,solana,102087.6875,bitcoin
1234,28/01/2025,227.2039642,solana,101332.4766,bitcoin
1235,29/01/2025,227.944931,solana,103703.2109,bitcoin
1236,30/01/2025,239.0231476,solana,104735.3047,bitcoin
1237,31/01/2025,231.6379089,solana,102405.0234,bitcoin
1238,01/02/2025,213.7850189,solana,100655.9063,bitcoin
1239,02/02/2025,203.1196289,solana,97688.97656,bitcoin
1240,03/02/2025,216.1495819,solana,101405.4219,bitcoin
1241,04/02/2025,207.09198,solana,97871.82031,bitcoin
1242,05/02/2025,195.9881439,solana,96615.44531,bitcoin
1243,06/02/2025,189.7724915,solana,96593.29688,bitcoin
1244,07/02/2025,192.2046509,solana,96529.08594,bitcoin
1245,08/02/2025,199.5998993,solana,96482.45313,bitcoin
1246,09/02/2025,200.4975586,solana,96500.09375,bitcoin
1247,10/02/2025,200.3563538,solana,97437.55469,bitcoin
1248,11/02/2025,197.9823608,solana,95747.42969,bitcoin
1249,12/02/2025,196.7738037,solana,97885.85938,bitcoin
1250,13/02/2025,194.4609528,solana,96623.86719,bitcoin
1251,14/02/2025,199.9356689,solana,97508.96875,bitcoin
1252,15/02/2025,194.4820862,solana,97580.35156,bitcoin
1253,16/02/2025,188.4864044,solana,96175.03125,bitcoin
1254,17/02/2025,177.689743,solana,95773.38281,bitcoin
1255,18/02/2025,169.0842896,solana,95539.54688,bitcoin
1256,19/02/2025,169.0108032,solana,96635.60938,bitcoin
1257,20/02/2025,176.0488892,solana,98333.9375,bitcoin
